list,list_lags,Eto,lags_Target,rmse,mae,nse,mbe,forecast_horizon,model,selection_attribute_type,horizon,station_name,code_execution
['J'],"[[27, 24, 30, 26, 28, 29, 14]]",['Eto'],"[11, 13, 15]",1.06,0.78,0.26,0.38,10,xgb,1,10,Maceio,10
"['umi_rel', 'radiacao', 'vento', 'temp_max', 'temp_media']","[[1], [1], [1], [1], [1]]",['Eto'],"[1, 2, 3, 4, 5]",0.78,0.59,0.6,0.16,1,florestaAleatoria,0,1,Maceio,10
"['radiacao', 'umi_min', 'umi_rel', 'J', 'temp_max']","[[1], [1], [1], [28], [1]]",['Eto'],"[1, 2, 4, 5, 3]",0.72,0.55,0.66,0.11,1,florestaAleatoria,1,1,Maceio,10
[],[],['Eto'],"[3, 4, 5, 6, 7, 9, 10, 8, 11, 12]",0.85,0.65,0.52,0.14,3,florestaAleatoria,0,3,Maceio,10
"['J', 'radiacao']","[[28, 25, 27, 19], [4]]",['Eto'],"[3, 6, 11, 4, 8]",0.94,0.71,0.41,0.29,3,florestaAleatoria,1,3,Maceio,10
[],[],['Eto'],"[7, 9, 10, 8, 11, 12, 13, 14, 15, 21]",0.95,0.71,0.4,0.21,7,florestaAleatoria,0,7,Maceio,10
['J'],"[[27, 21, 19, 9]]",['Eto'],"[13, 7, 11, 12, 8, 14]",1.03,0.77,0.3,0.35,7,florestaAleatoria,1,7,Maceio,10
[],[],['Eto'],"[10, 11, 12, 13, 14, 15, 21, 23, 19, 22]",0.98,0.72,0.36,0.22,10,florestaAleatoria,0,10,Maceio,10
['J'],"[[27, 24, 30, 26, 28, 29, 14]]",['Eto'],"[11, 13, 15]",1.14,0.85,0.14,0.43,10,florestaAleatoria,1,10,Maceio,10
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,1
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,1
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,1
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.26,0.95,0.37,-0.2,3,arvore,1,3,Pampulha,1
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,1
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.32,1.0,0.31,-0.28,7,arvore,1,7,Pampulha,1
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.41,1.06,0.21,-0.09,10,arvore,0,10,Pampulha,1
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.38,1.07,0.24,-0.28,10,arvore,1,10,Pampulha,1
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,1
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,1
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,1
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,1
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,1
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,1
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,1
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,1
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,1
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.61,0.75,-0.08,1,florestaAleatoria,1,1,Pampulha,1
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.19,0.91,0.43,-0.14,3,florestaAleatoria,0,3,Pampulha,1
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.18,0.87,0.45,-0.23,3,florestaAleatoria,1,3,Pampulha,1
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.08,7,florestaAleatoria,0,7,Pampulha,1
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.0,0.28,-0.29,7,florestaAleatoria,1,7,Pampulha,1
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.03,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,1
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.34,1.0,0.28,-0.29,10,florestaAleatoria,1,10,Pampulha,1
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,2
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,2
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,2
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.3,1.01,0.33,-0.25,3,arvore,1,3,Pampulha,2
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,2
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.3,1.0,0.32,-0.28,7,arvore,1,7,Pampulha,2
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.39,1.05,0.23,-0.1,10,arvore,0,10,Pampulha,2
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.32,1.04,0.31,-0.28,10,arvore,1,10,Pampulha,2
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,2
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,2
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,2
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,2
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,2
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,2
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,2
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,2
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,2
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.61,0.75,-0.07,1,florestaAleatoria,1,1,Pampulha,2
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.19,0.91,0.43,-0.13,3,florestaAleatoria,0,3,Pampulha,2
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.86,0.46,-0.23,3,florestaAleatoria,1,3,Pampulha,2
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.08,7,florestaAleatoria,0,7,Pampulha,2
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.01,0.27,-0.29,7,florestaAleatoria,1,7,Pampulha,2
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.03,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,2
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.35,1.01,0.27,-0.28,10,florestaAleatoria,1,10,Pampulha,2
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,3
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,3
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,3
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.22,0.94,0.41,-0.22,3,arvore,1,3,Pampulha,3
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,3
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.33,1.01,0.29,-0.29,7,arvore,1,7,Pampulha,3
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.4,1.06,0.22,-0.08,10,arvore,0,10,Pampulha,3
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.33,1.02,0.29,-0.28,10,arvore,1,10,Pampulha,3
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,3
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,3
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,3
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,3
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,3
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,3
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,3
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,3
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,3
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.79,0.62,0.75,-0.08,1,florestaAleatoria,1,1,Pampulha,3
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,florestaAleatoria,0,3,Pampulha,3
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.17,0.86,0.46,-0.23,3,florestaAleatoria,1,3,Pampulha,3
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,florestaAleatoria,0,7,Pampulha,3
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.01,0.27,-0.29,7,florestaAleatoria,1,7,Pampulha,3
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.03,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,3
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.34,1.0,0.28,-0.29,10,florestaAleatoria,1,10,Pampulha,3
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,4
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,4
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,4
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.2,0.92,0.42,-0.17,3,arvore,1,3,Pampulha,4
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,4
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.29,0.98,0.34,-0.29,7,arvore,1,7,Pampulha,4
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.4,1.06,0.22,-0.09,10,arvore,0,10,Pampulha,4
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.32,1.01,0.31,-0.28,10,arvore,1,10,Pampulha,4
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,4
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,4
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,4
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,4
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,4
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,4
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,4
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,4
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,4
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.62,0.75,-0.08,1,florestaAleatoria,1,1,Pampulha,4
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.14,3,florestaAleatoria,0,3,Pampulha,4
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.17,0.86,0.45,-0.23,3,florestaAleatoria,1,3,Pampulha,4
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.35,1.02,0.28,-0.08,7,florestaAleatoria,0,7,Pampulha,4
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.01,0.27,-0.29,7,florestaAleatoria,1,7,Pampulha,4
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.02,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,4
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.36,1.01,0.27,-0.29,10,florestaAleatoria,1,10,Pampulha,4
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,5
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,5
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,5
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.25,0.95,0.38,-0.15,3,arvore,1,3,Pampulha,5
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,5
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.36,1.06,0.26,-0.28,7,arvore,1,7,Pampulha,5
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.41,1.06,0.21,-0.08,10,arvore,0,10,Pampulha,5
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.35,1.05,0.27,-0.28,10,arvore,1,10,Pampulha,5
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,5
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,5
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,5
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,5
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,5
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,5
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,5
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,5
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,5
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.61,0.75,-0.08,1,florestaAleatoria,1,1,Pampulha,5
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.91,0.43,-0.13,3,florestaAleatoria,0,3,Pampulha,5
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.17,0.86,0.46,-0.22,3,florestaAleatoria,1,3,Pampulha,5
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.08,7,florestaAleatoria,0,7,Pampulha,5
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.0,0.28,-0.29,7,florestaAleatoria,1,7,Pampulha,5
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.03,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,5
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.35,1.0,0.28,-0.29,10,florestaAleatoria,1,10,Pampulha,5
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,6
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,6
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,6
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.22,0.92,0.41,-0.19,3,arvore,1,3,Pampulha,6
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,6
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.31,0.99,0.32,-0.28,7,arvore,1,7,Pampulha,6
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.41,1.06,0.21,-0.08,10,arvore,0,10,Pampulha,6
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.33,1.02,0.29,-0.28,10,arvore,1,10,Pampulha,6
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,6
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,6
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,6
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,6
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,6
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,6
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,6
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,6
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.74,-0.05,1,florestaAleatoria,0,1,Pampulha,6
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.61,0.75,-0.08,1,florestaAleatoria,1,1,Pampulha,6
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.14,3,florestaAleatoria,0,3,Pampulha,6
